run_id,algorithm,stochasticity,discount_factor,learning_rate,epsilon,episode_length_mc,grid_name,reward_function,cumulative_reward,step,episode,conv_metricV,conv_metricQ
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06085806194501846,0.8719403517049238,500,grid_configs/A1_grid.npy,Default,-1344,99484,273,31.933983,31.933983
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.058722021951470346,0.8715043815290714,500,grid_configs/A1_grid.npy,Default,-956,99984,274,32.328407,32.328407
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08838834764831843,0.8710686293383069,500,grid_configs/A1_grid.npy,Default,-305,100156,275,28.33239,36.462936
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05773502691896258,0.8706330950236377,500,grid_configs/A1_grid.npy,Default,-603,100450,276,22.448853,28.066734
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.1336306209562122,0.870197778476126,500,grid_configs/A1_grid.npy,Default,-17,100462,277,17.74134,17.74134
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05652334189442215,0.869762679586888,500,grid_configs/A1_grid.npy,Default,-964,100962,278,35.873016,37.837646
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0949157995752499,0.8693277982470946,500,grid_configs/A1_grid.npy,Default,-83,101016,279,10.149353,17.102486
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.09853292781642932,0.8688931343479711,500,grid_configs/A1_grid.npy,Default,-13,101028,280,7.112604,9.084778
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06651901052377393,0.8684586877807972,500,grid_configs/A1_grid.npy,Default,-272,101167,281,64.88631,68.64842
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06131393394849658,0.8680244584369068,500,grid_configs/A1_grid.npy,Default,-440,101366,282,24.55832,24.55832
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07018624063435965,0.8675904462076884,500,grid_configs/A1_grid.npy,Default,-205,101466,283,33.502075,33.502075
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06741998624632421,0.8671566509845846,500,grid_configs/A1_grid.npy,Default,-127,101528,284,8.116283,18.67659
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08192319205190406,0.8667230726590923,500,grid_configs/A1_grid.npy,Default,-422,101733,285,30.660141,30.660141
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06523280730534423,0.8662897111227629,500,grid_configs/A1_grid.npy,Default,-81,101765,286,27.607483,27.607483
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06819943394704735,0.8658565662672015,500,grid_configs/A1_grid.npy,Default,-436,101968,287,13.975098,13.975098
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06696495301824251,0.865423637984068,500,grid_configs/A1_grid.npy,Default,-207,102046,288,19.478447,31.020653
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05862103817605492,0.864990926165076,500,grid_configs/A1_grid.npy,Default,-721,102430,289,8.185303,40.356598
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06772854614785964,0.8645584307019936,500,grid_configs/A1_grid.npy,Default,-17,102450,290,12.799576,15.340584
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06950480468569159,0.8641261514866426,500,grid_configs/A1_grid.npy,Default,-205,102550,291,10.385979,16.970161
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07432941462471664,0.8636940884108993,500,grid_configs/A1_grid.npy,Default,-1096,103050,292,23.29039,23.29039
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07905694150420949,0.8632622413666939,500,grid_configs/A1_grid.npy,Default,-101,103102,293,10.432259,12.069626
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06509445549041194,0.8628306102460106,500,grid_configs/A1_grid.npy,Default,-956,103602,294,33.062614,45.492012
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06868028197434452,0.8623991949408877,500,grid_configs/A1_grid.npy,Default,-996,104102,295,30.878967,52.38006
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05735393346764045,0.8619679953434173,500,grid_configs/A1_grid.npy,Default,-928,104602,296,20.059639,25.391464
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08362420100070908,0.8615370113457457,500,grid_configs/A1_grid.npy,Default,-51,104636,297,17.39981,17.39981
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0563436169819011,0.8611062428400729,500,grid_configs/A1_grid.npy,Default,-900,105136,298,19.114746,22.382095
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05716619504750295,0.8606756897186528,500,grid_configs/A1_grid.npy,Default,-547,105414,299,19.508278,23.452057
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05976143046671968,0.8602453518737936,500,grid_configs/A1_grid.npy,Default,-610,105723,300,20.013748,28.646011
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05976143046671968,0.8598152291978567,500,grid_configs/A1_grid.npy,Default,-216,105814,301,22.406479,27.31369
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07412493166611012,0.8593853215832578,500,grid_configs/A1_grid.npy,Default,-644,106105,302,19.348236,21.143478
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06741998624632421,0.8589556289224661,500,grid_configs/A1_grid.npy,Default,-221,106181,303,34.40802,34.40802
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.12126781251816648,0.8585261511080049,500,grid_configs/A1_grid.npy,Default,-25,106213,304,9.876751,21.464062
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.058520573598065284,0.858096888032451,500,grid_configs/A1_grid.npy,Default,-1000,106713,305,20.004288,25.530426
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06696495301824251,0.8576678395884348,500,grid_configs/A1_grid.npy,Default,-410,106898,306,22.233948,27.351261
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0582222509739582,0.8572390056686406,500,grid_configs/A1_grid.npy,Default,-378,107103,307,16.191063,16.727203
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.061662641597820735,0.8568103861658064,500,grid_configs/A1_grid.npy,Default,-808,107603,308,28.76213,32.679153
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07647191129018725,0.8563819809727236,500,grid_configs/A1_grid.npy,Default,-238,107732,309,11.334995,34.970356
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05783149319662402,0.8559537899822373,500,grid_configs/A1_grid.npy,Default,-342,107889,310,32.327026,32.327026
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06537204504606134,0.8555258130872462,500,grid_configs/A1_grid.npy,Default,-533,108181,311,19.310806,26.778236
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06984302957695782,0.8550980501807026,500,grid_configs/A1_grid.npy,Default,-36,108208,312,11.867973,21.921318
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.061898446059017294,0.8546705011556123,500,grid_configs/A1_grid.npy,Default,-1180,108708,313,80.01135,97.95476
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06622661785325219,0.8542431659050345,500,grid_configs/A1_grid.npy,Default,-960,109208,314,16.681885,25.19928
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06401843996644799,0.853816044322082,500,grid_configs/A1_grid.npy,Default,-567,109446,315,17.788315,21.03537
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.062017367294604234,0.8533891362999211,500,grid_configs/A1_grid.npy,Default,-1046,109851,316,88.70876,119.32903
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07179581586177382,0.8529624417317712,500,grid_configs/A1_grid.npy,Default,-75,109901,317,26.022934,26.022934
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.058823529411764705,0.8525359605109053,500,grid_configs/A1_grid.npy,Default,-1116,110401,318,22.942528,23.35617
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06666666666666667,0.8521096925306499,500,grid_configs/A1_grid.npy,Default,-295,110547,319,12.196762,17.226768
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.09016696346674323,0.8516836376843847,500,grid_configs/A1_grid.npy,Default,-29,110575,320,4.862217,8.57486
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05832118435198043,0.8512577958655425,500,grid_configs/A1_grid.npy,Default,-269,110703,321,13.5325775,25.55745
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06441566264008308,0.8508321669676098,500,grid_configs/A1_grid.npy,Default,-504,110938,322,26.137436,26.684448
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05463583647081531,0.850406750884126,500,grid_configs/A1_grid.npy,Default,-952,111438,323,42.037598,53.77176
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.10976425998969035,0.8499815475086839,500,grid_configs/A1_grid.npy,Default,5,111444,324,0.0,13.884899
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06375767130633382,0.8495565567349297,500,grid_configs/A1_grid.npy,Default,-783,111774,325,14.677216,26.720932
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.057928444636349226,0.8491317784565623,500,grid_configs/A1_grid.npy,Default,-988,112274,326,11.390396,14.402817
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.09667364890456637,0.8487072125673341,500,grid_configs/A1_grid.npy,Default,-11,112288,327,5.316654,10.42498
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06237828615518053,0.8482828589610505,500,grid_configs/A1_grid.npy,Default,-251,112438,328,15.126877,19.529465
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06311944030978031,0.84785871753157,500,grid_configs/A1_grid.npy,Default,-397,112646,329,11.497406,18.575233
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08333333333333333,0.8474347881728043,500,grid_configs/A1_grid.npy,Default,-86,112691,330,3.7918816,12.065727
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.11396057645963795,0.847011070778718,500,grid_configs/A1_grid.npy,Default,-39,112717,331,4.1696777,6.931387
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06917144638660747,0.8465875652433287,500,grid_configs/A1_grid.npy,Default,-64,112772,332,12.239151,14.797241
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0519174131651165,0.846164271460707,500,grid_configs/A1_grid.npy,Default,-1244,113272,333,62.95205,76.52955
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06350006350009525,0.8457411893249768,500,grid_configs/A1_grid.npy,Default,-948,113772,334,19.542679,21.125458
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.052414241836095915,0.8453183187303144,500,grid_configs/A1_grid.npy,Default,-840,114272,335,38.89686,38.89686
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07035975447302918,0.8448956595709493,500,grid_configs/A1_grid.npy,Default,-89,114316,336,15.491486,26.661636
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05707301455353496,0.8444732117411639,500,grid_configs/A1_grid.npy,Default,-288,114447,337,21.856064,21.856064
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08084520834544433,0.8440509751352934,500,grid_configs/A1_grid.npy,Default,-72,114474,338,8.692566,31.45514
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06262242910851495,0.8436289496477257,500,grid_configs/A1_grid.npy,Default,-1216,114974,339,29.581055,50.450684
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.051298917604257706,0.8432071351729019,500,grid_configs/A1_grid.npy,Default,-1116,115474,340,32.127907,37.905205
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06324555320336758,0.8427855316053156,500,grid_configs/A1_grid.npy,Default,-1224,115974,341,49.94541,63.69182
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.10425720702853739,0.8423641388395129,500,grid_configs/A1_grid.npy,Default,-35,116000,342,3.5650425,5.1856728
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08606629658238704,0.8419429567700932,500,grid_configs/A1_grid.npy,Default,-13,116020,343,12.795006,17.890423
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05773502691896258,0.8415219852917082,500,grid_configs/A1_grid.npy,Default,-605,116348,344,18.959682,39.650867
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.062257280636469035,0.8411012242990624,500,grid_configs/A1_grid.npy,Default,-619,116630,345,38.946556,61.772583
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0663723311599972,0.8406806736869129,500,grid_configs/A1_grid.npy,Default,-210,116739,346,10.711945,15.209698
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06772854614785964,0.8402603333500694,500,grid_configs/A1_grid.npy,Default,-1020,117239,347,15.0012665,18.961975
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05447347107028433,0.8398402031833945,500,grid_configs/A1_grid.npy,Default,-820,117739,348,16.091415,27.623215
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.09534625892455924,0.8394202830818028,500,grid_configs/A1_grid.npy,Default,-22,117756,349,4.7628155,10.283016
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05360562674188974,0.839000572940262,500,grid_configs/A1_grid.npy,Default,-876,118256,350,29.966843,30.135925
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0545544725589981,0.8385810726537919,500,grid_configs/A1_grid.npy,Default,-881,118700,351,18.698517,28.67978
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06967330142916177,0.8381617821174651,500,grid_configs/A1_grid.npy,Default,-313,118848,352,31.246658,31.246658
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06868028197434452,0.8377427012264064,500,grid_configs/A1_grid.npy,Default,-1065,119260,353,50.113,66.224686
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06565321642986127,0.8373238298757932,500,grid_configs/A1_grid.npy,Default,-75,119302,354,32.7669,37.86747
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.061662641597820735,0.8369051679608553,500,grid_configs/A1_grid.npy,Default,-1036,119802,355,18.304703,20.99498
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0936585811581694,0.8364867153768749,500,grid_configs/A1_grid.npy,Default,-33,119834,356,4.3583107,6.5600967
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0842151921066519,0.8360684720191865,500,grid_configs/A1_grid.npy,Default,-207,119952,357,13.330761,19.667652
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06119900613621046,0.835650437783177,500,grid_configs/A1_grid.npy,Default,-120,120019,358,14.734604,15.334686
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07216878364870323,0.8352326125642855,500,grid_configs/A1_grid.npy,Default,-924,120519,359,23.28392,23.28392
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05496497099293127,0.8348149962580034,500,grid_configs/A1_grid.npy,Default,-1068,121019,360,25.40342,40.987183
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06350006350009525,0.8343975887598745,500,grid_configs/A1_grid.npy,Default,-1048,121519,361,35.78586,35.78586
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0607456739230787,0.8339803899654946,500,grid_configs/A1_grid.npy,Default,-960,122019,362,22.387924,25.1203
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08084520834544433,0.833563399770512,500,grid_configs/A1_grid.npy,Default,-21,122035,363,3.8419266,6.0547104
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06311944030978031,0.8331466180706267,500,grid_configs/A1_grid.npy,Default,-209,122135,364,32.507614,32.507614
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06509445549041194,0.8327300447615915,500,grid_configs/A1_grid.npy,Default,-117,122191,365,5.606308,16.27549
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06441566264008308,0.8323136797392108,500,grid_configs/A1_grid.npy,Default,-804,122691,366,17.210846,30.680405
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07053456158585983,0.8318975228993413,500,grid_configs/A1_grid.npy,Default,-95,122745,367,19.665451,19.665451
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.049629166698546515,0.8314815741378917,500,grid_configs/A1_grid.npy,Default,-940,123245,368,26.28897,26.28897
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07293249574894728,0.8310658333508228,500,grid_configs/A1_grid.npy,Default,-33,123269,369,8.061371,12.808243
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06274558051381586,0.8306503004341474,500,grid_configs/A1_grid.npy,Default,-1036,123769,370,18.639626,24.799728
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05314940034527339,0.8302349752839304,500,grid_configs/A1_grid.npy,Default,-864,124269,371,15.667023,16.063828
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05997601439040672,0.8298198577962885,500,grid_configs/A1_grid.npy,Default,-758,124682,372,14.144821,15.930725
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06551217820804184,0.8294049478673904,500,grid_configs/A1_grid.npy,Default,-208,124765,373,27.399391,31.958008
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.057259833431386825,0.8289902453934568,500,grid_configs/A1_grid.npy,Default,-316,124896,374,36.618362,36.618362
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05463583647081531,0.8285757502707601,500,grid_configs/A1_grid.npy,Default,-1036,125396,375,43.451317,43.451317
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05076730825668096,0.8281614623956248,500,grid_configs/A1_grid.npy,Default,-159,125474,376,13.488327,20.211166
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07088812050083358,0.8277473816644271,500,grid_configs/A1_grid.npy,Default,-793,125814,377,31.020042,46.200462
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.061662641597820735,0.827333507973595,500,grid_configs/A1_grid.npy,Default,-376,126005,378,9.964447,12.583191
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05892556509887897,0.8269198412196082,500,grid_configs/A1_grid.npy,Default,-318,126186,379,15.387596,16.231194
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05986843400892496,0.8265063812989984,500,grid_configs/A1_grid.npy,Default,-131,126248,380,12.62796,18.590927
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0604122093330177,0.826093128108349,500,grid_configs/A1_grid.npy,Default,-398,126445,381,9.339737,14.685104
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06441566264008308,0.8256800815442948,500,grid_configs/A1_grid.npy,Default,-491,126663,382,34.337013,47.047256
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05616559563017305,0.8252672415035227,500,grid_configs/A1_grid.npy,Default,-1088,127163,383,29.012222,33.06421
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08333333333333333,0.824854607882771,500,grid_configs/A1_grid.npy,Default,-4,127174,384,2.7735996,5.815468
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.062136976600120006,0.8244421805788297,500,grid_configs/A1_grid.npy,Default,-243,127304,385,3.5990753,6.3863907
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0575435337648436,0.8240299594885403,500,grid_configs/A1_grid.npy,Default,-149,127400,386,9.501244,16.217087
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06509445549041194,0.8236179445087961,500,grid_configs/A1_grid.npy,Default,-265,127560,387,40.739014,40.739014
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07254762501100116,0.8232061355365418,500,grid_configs/A1_grid.npy,Default,-174,127641,388,18.775627,24.218895
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05581455721859476,0.8227945324687735,500,grid_configs/A1_grid.npy,Default,-294,127798,389,11.069595,22.584763
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06142951168339512,0.8223831352025393,500,grid_configs/A1_grid.npy,Default,-483,128040,390,20.617111,31.83494
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04708816093480111,0.821971943634938,500,grid_configs/A1_grid.npy,Default,-829,128448,391,11.345306,15.443451
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04735137238103784,0.8215609576631205,500,grid_configs/A1_grid.npy,Default,-876,128948,392,17.831696,24.681625
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06666666666666667,0.8211501771842891,500,grid_configs/A1_grid.npy,Default,-88,128987,393,9.490303,16.706844
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04822428221704121,0.820739602095697,500,grid_configs/A1_grid.npy,Default,-410,129168,394,15.716873,15.716873
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.058025885318565944,0.8203292322946492,500,grid_configs/A1_grid.npy,Default,-801,129548,395,28.715286,33.944122
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04920678313051229,0.8199190676785019,500,grid_configs/A1_grid.npy,Default,-912,130048,396,18.980598,21.827332
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05012547071170855,0.8195091081446627,500,grid_configs/A1_grid.npy,Default,-258,130165,397,10.477173,11.395828
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0468292905790847,0.8190993535905904,500,grid_configs/A1_grid.npy,Default,-432,130388,398,10.684357,12.647842
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08703882797784893,0.8186898039137951,500,grid_configs/A1_grid.npy,Default,-36,130415,399,3.17521,6.5323257
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06311944030978031,0.8182804590118382,500,grid_configs/A1_grid.npy,Default,-292,130578,400,12.359024,15.684364
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06868028197434452,0.8178713187823323,500,grid_configs/A1_grid.npy,Default,-320,130761,401,8.804832,12.523827
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07088812050083358,0.8174623831229412,500,grid_configs/A1_grid.npy,Default,-735,131131,402,16.168335,17.581833
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05716619504750295,0.8170536519313798,500,grid_configs/A1_grid.npy,Default,-785,131563,403,19.096085,23.771675
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04920678313051229,0.8166451251054142,500,grid_configs/A1_grid.npy,Default,-916,132063,404,21.661728,28.180069
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06454972243679027,0.8162368025428616,500,grid_configs/A1_grid.npy,Default,-154,132164,405,12.214645,13.551041
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05616559563017305,0.8158286841415902,500,grid_configs/A1_grid.npy,Default,-331,132362,406,15.887062,28.625816
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0545544725589981,0.8154207697995194,500,grid_configs/A1_grid.npy,Default,-624,132641,407,17.986282,19.921997
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0547996624351191,0.8150130594146197,500,grid_configs/A1_grid.npy,Default,-843,133007,408,21.031204,39.279694
